"Longitude","Latitude","Grid","anomaly_temp","anomaly_prec"
6.8,47.2,8392,-110.42258310318,-136
6.8,45.2,8393,-61.5306458473206,-240
6.8,13.2,8409,-274.504135131836,-227
6.8,11.2,8410,-261.364957809448,-250
6.8,9.2,8411,-274.597749710083,-113
6.8,7.2,8412,-273.01796913147,-135
6.8,5.2,8413,-265.604249954224,115
8.8,55.2,8478,-109.54939365387,-142
8.8,53.2,8479,-119.254031181335,-144
8.8,51.2,8480,-109.788697719574,-164
8.8,49.2,8481,-133.958582878113,20
8.8,47.2,8482,-124.863270759583,-78
8.8,45.2,8483,-159.969541549683,-226
8.8,11.2,8500,-259.600208282471,-159
8.8,9.2,8501,-226.395042419434,-102
8.8,7.2,8502,-271.018634796143,-25
8.8,5.2,8503,-257.448249816894,-112
10.8,63.2,8564,-66.8188333511353,-8
10.8,59.2,8566,-109.358824729919,-123
10.8,55.2,8568,-111.447431564331,-108
10.8,53.2,8569,-120.252729415894,-77
10.8,51.2,8570,-116.80690574646,-66
10.8,49.2,8571,-118.34218788147,-122
10.8,47.2,8572,-86.7452397346497,-98
10.8,45.2,8573,-165.125968933105,-133
10.8,43.2,8574,-173.158093452454,-5
10.8,11.2,8590,-254.649145126343,-266
10.8,9.2,8591,-274.593479156494,32
10.8,7.2,8592,-260.650978088379,61
10.8,5.2,8593,-231.643447875977,39
12.8,65.2,8653,-76.5072946548462,-526
12.8,59.2,8656,-98.3836145401001,-50
12.8,57.2,8657,-103.796208381653,-62
12.8,53.2,8659,-117.50314617157,-108
12.8,51.2,8660,-124.76463508606,-33
12.8,49.2,8661,-114.565739631653,-64
12.8,47.2,8662,-78.3198854923248,-125
12.8,43.2,8664,-158.953666687012,100
12.8,11.2,8680,-255.934833526611,-247
12.8,9.2,8681,-281.222198486328,-46
12.8,7.2,8682,-230.626750946045,-27
12.8,5.2,8683,-246.124322891235,73
14.8,61.2,8745,-75.6398646831512,-43
14.8,59.2,8746,-95.450864315033,12
14.8,57.2,8747,-99.2498331069946,-67
14.8,55.2,8748,-112.033786296844,-96
14.8,53.2,8749,-123.542218208313,-119
14.8,51.2,8750,-124.210906028748,-55
14.8,49.2,8751,-120.822176933289,-180
14.8,47.2,8752,-92.1130313873291,-165
14.8,45.2,8753,-131.815450668335,138
14.8,41.2,8755,-173.320073127747,75
14.8,37.2,8757,-177.382603645325,73
14.8,11.2,8770,-280.179510116577,-229
14.8,9.2,8771,-275.862239837646,-137
14.8,7.2,8772,-236.17195892334,-169
14.8,5.2,8773,-237.832717895508,11
14.8,-8.8,8780,-232.881708145142,-384
14.8,-10.8,8781,-219.044353485107,-473
14.8,-12.8,8782,-202.018688201904,-482
16.8,65.2,8833,-57.9283958598971,-113
16.8,63.2,8834,-69.5596144199371,-94
16.8,61.2,8835,-86.6206769943237,-86
16.8,59.2,8836,-103.894228935242,-68
16.8,53.2,8839,-115.819833755493,-142
16.8,51.2,8840,-125.482687950134,-102
16.8,49.2,8841,-122.981583595276,-110
16.8,47.2,8842,-141.225166320801,-1
16.8,45.2,8843,-151.651458740234,17
16.8,39.2,8846,-162.668208122253,89
16.8,11.2,8860,-283.501634597778,-306
16.8,9.2,8861,-279.489166259766,-209
16.8,7.2,8862,-266.086145401001,-202
16.8,5.2,8863,-245.206655502319,-81
16.8,-8.8,8870,-238.423551559448,-139
18.8,65.2,8923,-53.616729170084,-41
18.8,63.2,8924,-76.422411441803,-41
18.8,53.2,8929,-118.288010597229,-92
18.8,51.2,8930,-130.746333122253,-87
18.8,49.2,8931,-122.732051849365,-108
18.8,47.2,8932,-154.17126083374,-40
18.8,45.2,8933,-154.86572933197,-61
18.8,43.2,8934,-91.9006352424622,29
18.8,9.2,8951,-276.606416702271,-273
18.8,7.2,8952,-252.455781936646,-273
18.8,5.2,8953,-262.639198303223,-133
18.8,-8.8,8960,-225.365802764893,-25
20.8,65.2,9013,-55.7620104551315,17
20.8,53.2,9019,-117.726718425751,-160
20.8,51.2,9020,-119.289677143097,-111
20.8,49.2,9021,-107.89077091217,-36
20.8,47.2,9022,-150.339416503906,-48
20.8,45.2,9023,-156.611281394958,-40
20.8,43.2,9024,-115.637916564941,-76
20.8,41.2,9025,-136.255208015442,-6
20.8,39.2,9026,-175.273177146912,-52
20.8,9.2,9041,-275.943500518799,-409
20.8,7.2,9042,-258.996488571167,-338
20.8,5.2,9043,-255.964406967163,-238
20.8,-8.8,9050,-237.79197883606,-56
22.8,67.2,9102,-51.8766978830099,-24
22.8,63.2,9104,-79.797708272934,-94
22.8,61.2,9105,-91.8338956832886,-94
22.8,57.2,9107,-107.927260398865,-95
22.8,55.2,9108,-116.519302368164,-84
22.8,53.2,9109,-118.962531089783,-97
22.8,51.2,9110,-124.257895946503,-96
22.8,49.2,9111,-107.104843616486,47
22.8,47.2,9112,-140.370520591736,-30
22.8,45.2,9113,-95.4277396202087,-77
22.8,43.2,9114,-106.020885467529,27
22.8,41.2,9115,-164.072927474976,-1
22.8,39.2,9116,-195.667002677918,13
22.8,37.2,9117,-162.566097259522,71
22.8,7.2,9132,-257.471843719482,-306
22.8,5.2,9133,-257.402374267578,-288
22.8,-14.8,9143,-235.902082443237,-34
22.8,-16.8,9144,-235.263084411621,21
22.8,-18.8,9145,-235.655948638916,-12
24.8,63.2,9194,-78.5455207824707,-70
24.8,61.2,9195,-95.1988644599915,-101
24.8,59.2,9196,-106.438239574432,-93
24.8,57.2,9197,-111.567510604858,-46
24.8,55.2,9198,-116.932198047638,-83
24.8,53.2,9199,-121.84464597702,-84
24.8,51.2,9200,-124.568031311035,-56
24.8,49.2,9201,-127.652843952179,-61
24.8,47.2,9202,-113.956343650818,-29
24.8,45.2,9203,-124.412989616394,-75
24.8,43.2,9204,-150.88346862793,5
24.8,41.2,9205,-139.100583076477,-3
24.8,7.2,9222,-254.129083633423,-237
24.8,5.2,9223,-254.195062637329,-201
24.8,-14.8,9233,-224.164884567261,-68
24.8,-16.8,9234,-228.182468414307,-16
24.8,-18.8,9235,-235.059394836426,30
24.8,-20.8,9236,-230.079500198364,-48
24.8,-22.8,9237,-218.64128112793,-77
26.8,65.2,9283,-72.7080729007721,-12
26.8,63.2,9284,-85.5642604827881,-61
26.8,61.2,9285,-99.1011979579926,-117
26.8,59.2,9286,-106.08518743515,-77
26.8,57.2,9287,-106.329302310944,-10
26.8,55.2,9288,-116.361447811127,-50
26.8,53.2,9289,-119.929041862488,-88
26.8,51.2,9290,-124.724135398865,-75
26.8,49.2,9291,-123.765406131744,-94
26.8,47.2,9292,-129.996510505676,-34
26.8,45.2,9293,-143.684031486511,-59
26.8,43.2,9294,-148.77470779419,-33
26.8,41.2,9295,-165.147583007812,-9
26.8,39.2,9296,-192.532526016235,19
26.8,5.2,9313,-256.101072311401,-187
26.8,3.2,9314,-252.675447463989,-297
26.8,-14.8,9323,-219.646728515625,35
26.8,-16.8,9324,-207.770437240601,40
26.8,-18.8,9325,-224.101354598999,30
26.8,-20.8,9326,-218.082218170166,-27
26.8,-22.8,9327,-205.443635940552,-81
26.8,-24.8,9328,-216.693510055542,21
28.8,65.2,9373,-64.6974166631699,-43
28.8,63.2,9374,-83.0946147441864,-65
28.8,61.2,9375,-100.236468791962,-137
28.8,59.2,9376,-107.204374790192,-65
28.8,57.2,9377,-105.606989860535,-21
28.8,55.2,9378,-114.47566652298,-32
28.8,53.2,9379,-120.937156200409,-34
28.8,51.2,9380,-126.377187728882,-54
28.8,49.2,9381,-127.819197654724,-43
28.8,47.2,9382,-138.743239402771,-25
28.8,45.2,9383,-154.140239715576,-5
28.8,41.2,9385,-164.33137512207,-23
28.8,39.2,9386,-134.177207946777,-7
28.8,5.2,9403,-255.94197845459,-122
28.8,3.2,9404,-255.268844604492,-75
28.8,-6.8,9409,-229.553520202637,-68
28.8,-8.8,9410,-241.63906288147,-24
28.8,-12.8,9412,-213.007165908814,-4
28.8,-14.8,9413,-225.738344192505,45
28.8,-16.8,9414,-262.956104278565,10
28.8,-18.8,9415,-223.409353256226,28
28.8,-20.8,9416,-209.437313079834,-37
28.8,-22.8,9417,-220.816781997681,-51
28.8,-24.8,9418,-202.866333007812,-46
30.8,65.2,9463,-68.6107813715935,-68
30.8,63.2,9464,-76.334281206131,-56
30.8,61.2,9465,-95.6775107383728,-65
30.8,59.2,9466,-103.829208374023,-52
30.8,57.2,9467,-103.062989711761,-10
30.8,55.2,9468,-109.94606256485,-42
30.8,53.2,9469,-119.103000164032,-36
30.8,51.2,9470,-130.928197860718,-59
30.8,49.2,9471,-127.555749893188,-53
30.8,47.2,9472,-140.610510826111,-31
30.8,39.2,9476,-131.467749595642,36
30.8,1.2,9495,-245.222562789917,20
30.8,-0.8,9496,-208.487354278565,-134
30.8,-2.8,9497,-209.10279083252,-3
30.8,-4.8,9498,-227.002666473389,5
30.8,-6.8,9499,-258.062927246094,-76
30.8,-8.8,9500,-226.618396759033,-143
30.8,-10.8,9501,-223.214302062988,-18
30.8,-12.8,9502,-208.991312026978,80
30.8,-14.8,9503,-240.638759613037,58
30.8,-16.8,9504,-212.046291351318,88
30.8,-18.8,9505,-197.923583984375,44
30.8,-20.8,9506,-221.970426559448,1
30.8,-22.8,9507,-223.66077041626,-43
30.8,-24.8,9508,-175.478979110718,-61
32.8,65.2,9553,-68.4243541359901,-66
32.8,63.2,9554,-73.6334478855133,-47
32.8,61.2,9555,-93.5697708129883,-76
32.8,59.2,9556,-98.3619999885559,-59
32.8,57.2,9557,-95.6458230018616,-29
32.8,55.2,9558,-107.215468883514,-4
32.8,53.2,9559,-116.360541343689,-42
32.8,51.2,9560,-129.303291797638,-45
32.8,49.2,9561,-135.6366147995,-75
32.8,47.2,9562,-140.904520988464,-36
32.8,41.2,9565,-147.8553647995,48
32.8,39.2,9566,-138.537750244141,21
32.8,37.2,9567,-140.146843910217,120
32.8,5.2,9583,-281.296281814575,33
32.8,3.2,9584,-250.564823150635,-28
32.8,1.2,9585,-234.103260040283,67
32.8,-0.8,9586,-223.001155853271,76
32.8,-2.8,9587,-231.215375900269,-79
32.8,-4.8,9588,-242.720134735107,28
32.8,-6.8,9589,-244.916488647461,-19
32.8,-8.8,9590,-228.485885620117,79
32.8,-10.8,9591,-249.713781356811,111
32.8,-12.8,9592,-231.651332855225,86
32.8,-14.8,9593,-261.015531539917,146
32.8,-16.8,9594,-242.21611404419,75
32.8,-18.8,9595,-171.026406288147,-321
32.8,-20.8,9596,-237.175750732422,-52
34.8,63.2,9644,-79.5495520830154,40
34.8,61.2,9645,-93.1597082614899,-55
34.8,59.2,9646,-92.8013436794281,-86
34.8,57.2,9647,-99.6982917785645,-32
34.8,55.2,9648,-105.584510326385,-53
34.8,53.2,9649,-112.641562461853,-21
34.8,51.2,9650,-122.418635368347,-51
34.8,49.2,9651,-131.065062522888,-38
34.8,47.2,9652,-143.788520812988,-26
34.8,41.2,9655,-132.049041748047,75
34.8,7.2,9672,-260.212842941284,-122
34.8,5.2,9673,-272.14165687561,250
34.8,3.2,9674,-264.227489471435,73
34.8,1.2,9675,-184.499530792236,11
34.8,-0.8,9676,-200.556552886963,-19
34.8,-2.8,9677,-209.607322692871,-58
34.8,-4.8,9678,-217.679697036743,12
34.8,-6.8,9679,-233.953979492188,37
34.8,-12.8,9682,-252.895792007446,159
34.8,-14.8,9683,-229.497728347778,145
34.8,-16.8,9684,-272.352468490601,20
34.8,-18.8,9685,-252.505832672119,57
36.8,63.2,9734,-77.5045834779739,-64
36.8,61.2,9735,-87.4297292232513,-81
36.8,59.2,9736,-93.7986147403717,-55
36.8,57.2,9737,-103.17998957634,-29
36.8,55.2,9738,-109.292791843414,-89
36.8,53.2,9739,-114.03119802475,-79
36.8,51.2,9740,-118.882687568665,-40
36.8,49.2,9741,-129.414322853088,-44
36.8,47.2,9742,-138.216687202454,-15
36.8,41.2,9745,-171.880864143372,-25
36.8,-0.8,9766,-147.069978713989,-45
36.8,-2.8,9767,-212.373167037964,62
36.8,-4.8,9768,-226.212562561035,107
38.8,63.2,9824,-82.3769166469574,-118
38.8,61.2,9825,-84.6224687099457,-53
38.8,59.2,9826,-88.2501354217529,-31
38.8,57.2,9827,-103.008135318756,-1
38.8,55.2,9828,-111.86873960495,-75
38.8,53.2,9829,-112.488114356995,-49
38.8,51.2,9830,-120.961416721344,-41
38.8,49.2,9831,-128.594333171844,-5
38.8,47.2,9832,-144.071214675903,3
38.8,45.2,9833,-151.784947395325,-37
40.8,63.2,9914,-79.2307603955269,-84
40.8,61.2,9915,-78.2748229503632,-33
40.8,59.2,9916,-87.4705729484558,-42
40.8,57.2,9917,-105.863885402679,-45
40.8,55.2,9918,-109.569375038147,-67
40.8,53.2,9919,-114.828114509583,-38
40.8,51.2,9920,-120.650718688965,-15
40.8,49.2,9921,-129.522812366486,-15
40.8,45.2,9923,-149.232208251953,35
40.8,43.2,9924,-124.322072982788,417
42.8,63.2,10004,-73.3995000720024,-56
42.8,61.2,10005,-80.9354271888733,-58
42.8,59.2,10006,-85.5372812747955,-60
42.8,57.2,10007,-102.403656244278,-58
42.8,55.2,10008,-107.175979137421,-115
42.8,53.2,10009,-111.259854316711,-45
42.8,51.2,10010,-117.815364360809,-23
42.8,49.2,10011,-127.585010528564,-4
44.8,63.2,10094,-68.7778645604849,-48
44.8,61.2,10095,-77.2697812318802,-44
44.8,59.2,10096,-83.5996251106262,-78
44.8,57.2,10097,-96.2218959331512,-60
44.8,55.2,10098,-100.994739532471,-63
44.8,53.2,10099,-105.436103820801,-69
44.8,51.2,10100,-112.449135303497,-47
44.8,49.2,10101,-126.851906299591,-11
44.8,41.2,10105,-148.74901008606,-5
46.8,63.2,10184,-67.9696041736752,-69
46.8,61.2,10185,-76.4020624160767,-33
46.8,59.2,10186,-83.0282291173935,-85
46.8,57.2,10187,-92.9664478302002,-85
46.8,55.2,10188,-101.181687355042,-81
46.8,53.2,10189,-102.555177211761,-92
46.8,51.2,10190,-121.705260276794,-74
46.8,43.2,10194,-152.794625282288,17
48.8,61.2,10275,-72.8187811374664,-69
48.8,59.2,10276,-80.9885730743408,-60
48.8,57.2,10277,-91.2589998245239,-159
48.8,55.2,10278,-101.269416570663,-113
48.8,53.2,10279,-108.185406208038,-76
48.8,51.2,10280,-112.909124851227,-68
48.8,41.2,10285,-148.112604141235,-14
50.8,61.2,10365,-74.1544790863991,-60
50.8,59.2,10366,-82.1610624790192,-73
50.8,57.2,10367,-90.9665625095367,-92
50.8,55.2,10368,-98.9460000991821,-55
50.8,53.2,10369,-107.087156295776,-67
50.8,51.2,10370,-109.0391664505,-36
52.8,61.2,10455,-67.7919581979513,-78
52.8,59.2,10456,-75.7194166183472,-81
52.8,57.2,10457,-82.9135937690735,-90
52.8,55.2,10458,-94.5291981697083,-116
52.8,53.2,10459,-99.1097083091736,-90
54.8,61.2,10545,-65.5554791986942,-103
54.8,59.2,10546,-74.6513438224792,-170
54.8,57.2,10547,-82.4409167766571,-119
54.8,55.2,10548,-88.9219269752502,-140
54.8,53.2,10549,-88.860208272934,-121
54.8,51.2,10550,-101.528208255768,-52
56.8,59.2,10636,-73.119083404541,-64
56.8,57.2,10637,-76.5694897174835,-109
56.8,55.2,10638,-82.1406042575836,-52
56.8,53.2,10639,-73.0198540687561,42
58.8,57.2,10727,-65.6708438396454,-52
58.8,55.2,10728,-70.1768020391464,-53
58.8,53.2,10729,-71.9068856239319,-30
58.8,51.2,10730,-87.2594375610352,-36
60.8,59.2,10816,-66.7624895572662,-70
60.8,57.2,10817,-79.3544790744781,-62
60.8,55.2,10818,-78.5934479236603,-87
60.8,53.2,10819,-76.3519999980927,-51
60.8,51.2,10820,-77.880437374115,-33
62.8,59.2,10906,-63.7334270477295,-40
62.8,57.2,10907,-76.0187813043594,-64
62.8,55.2,10908,-80.5241980552673,-70
62.8,53.2,10909,-84.3345832824707,-60
62.8,51.2,10910,-90.959979057312,-46
64.8,59.2,10996,-64.4623852372169,-42
64.8,57.2,10997,-69.4254063367844,-52
64.8,55.2,10998,-72.9039168357849,-63
64.8,53.2,10999,-85.5146667957306,-51
66.8,59.2,11086,-62.9117292538285,-65
66.8,57.2,11087,-66.7519478797913,-59
66.8,55.2,11088,-69.0675415992737,-50
68.8,57.2,11177,-60.9548333883286,-50
70.8,57.2,11267,-59.9557603597641,-76
72.8,57.2,11357,-57.3145728707314,-56
72.8,55.2,11358,-67.6464270353317,-58
72.8,31.2,11370,-260.973363876343,-131
72.8,29.2,11371,-274.700229644775,-58
72.8,27.2,11372,-270.770458221435,-26
74.8,55.2,11448,-63.9355521202087,-73
74.8,33.2,11459,-193.68918800354,-291
74.8,31.2,11460,-248.590812683105,-255
74.8,29.2,11461,-264.498771667481,-143
74.8,27.2,11462,-259.881406784058,-185
74.8,21.2,11465,-267.290187835693,-205
74.8,19.2,11466,-252.576238632202,-259
74.8,17.2,11467,-243.247354507446,-13
74.8,15.2,11468,-252.49506187439,31
74.8,13.2,11469,-266.840911865234,246
76.8,55.2,11538,-60.0105728507042,-59
76.8,31.2,11550,-224.763833999634,-639
76.8,29.2,11551,-253.781198501587,-348
76.8,27.2,11552,-260.673957824707,-417
76.8,25.2,11553,-258.537698745727,-152
76.8,23.2,11554,-256.199197769165,-180
76.8,21.2,11555,-256.12578201294,-212
76.8,19.2,11556,-265.120542526245,-248
76.8,17.2,11557,-268.845811843872,-210
76.8,15.2,11558,-269.304344177246,-103
76.8,13.2,11559,-242.821187973022,-95
76.8,11.2,11560,-217.858478546143,31
76.8,9.2,11561,-265.650802612305,-329
78.8,55.2,11628,-59.4412395358086,-41
78.8,29.2,11641,-244.608354568481,-437
78.8,27.2,11642,-259.52265548706,-517
78.8,25.2,11643,-259.961563110352,-178
78.8,23.2,11644,-257.106052398682,-83
78.8,21.2,11645,-262.615125656128,-123
78.8,19.2,11646,-268.867687225342,-284
78.8,17.2,11647,-261.093906402588,-233
78.8,15.2,11648,-259.507572174072,-277
78.8,13.2,11649,-245.770812988281,-295
78.8,11.2,11650,-265.549072265625,-331
78.8,9.2,11651,-279.77668762207,-334
80.8,55.2,11718,-61.4486250281334,-32
80.8,27.2,11732,-253.797302246094,-361
80.8,25.2,11733,-264.773302078247,-158
80.8,23.2,11734,-237.82964515686,11
80.8,21.2,11735,-260.255386352539,69
80.8,19.2,11736,-264.883239746094,-295
80.8,17.2,11737,-269.347145080566,-450
80.8,9.2,11741,-271.206708908081,-565
82.8,55.2,11808,-66.9194375276566,-51
82.8,27.2,11822,-248.367834091186,-166
82.8,25.2,11823,-262.85933303833,-95
82.8,23.2,11824,-246.388156890869,139
82.8,21.2,11825,-271.231395721435,-3
82.8,19.2,11826,-246.442604064941,-182
84.8,55.2,11898,-65.1345103383064,-85
84.8,53.2,11899,-71.1469166278839,-73
84.8,25.2,11913,-266.092573165894,-141
84.8,23.2,11914,-242.011207580566,189
84.8,21.2,11915,-265.38272857666,95
84.8,19.2,11916,-261.233991622925,-31
86.8,53.2,11989,-70.0314167737961,99
86.8,25.2,12003,-262.200145721435,-264
86.8,23.2,12004,-267.707853317261,148
86.8,21.2,12005,-265.267402648926,110
88.8,27.2,12092,-137.454333305359,28
88.8,25.2,12093,-254.832759857178,-150
88.8,23.2,12094,-265.837385177612,285
90.8,25.2,12183,-241.345146179199,15
90.8,23.2,12184,-262.352708816528,166
92.8,25.2,12273,-196.476739883423,-270
92.8,23.2,12274,-229.378177642822,-320
94.8,27.2,12362,-237.453531265259,-275
96.8,23.2,12454,-231.91028213501,-299
98.8,23.2,12544,-207.99786567688,-340
98.8,21.2,12545,-233.411636352539,-301
98.8,19.2,12546,-231.183979034424,-261
98.8,17.2,12547,-259.047946929932,-496
98.8,15.2,12548,-213.934219360352,-265
98.8,13.2,12549,-250.11657333374,-218
98.8,9.2,12551,-243.884916305542,-785
100.8,21.2,12635,-228.693759918213,-209
100.8,17.2,12637,-242.411239624023,-199
102.8,19.2,12726,-211.377853393555,-482
104.8,33.2,12809,-110.411676883698,-87
104.8,31.2,12810,-185.684270858765,-155
104.8,29.2,12811,-199.333854675293,-98
104.8,23.2,12814,-188.555030822754,-89
104.8,21.2,12815,-214.836198806763,-308
104.8,19.2,12816,-237.166948318481,-140
106.8,33.2,12899,-143.986520767212,-204
106.8,31.2,12900,-189.193073272705,-283
106.8,29.2,12901,-193.321155548096,-167
106.8,27.2,12902,-175.498343467712,-248
106.8,23.2,12904,-212.329708099365,-40
106.8,15.2,12908,-254.89058303833,-332
106.8,-6.8,12919,-223.830614089966,368
108.8,33.2,12989,-130.861353874206,-280
108.8,31.2,12990,-178.132740020752,-261
108.8,29.2,12991,-161.502145767212,-289
108.8,27.2,12992,-178.946907043457,-168
108.8,23.2,12994,-226.855541229248,23
110.8,33.2,13079,-146.702947616577,-183
110.8,31.2,13080,-161.913114547729,-88
110.8,29.2,13081,-181.686656951904,-274
110.8,27.2,13082,-180.668886184692,-158
110.8,25.2,13083,-176.860635757446,65
112.8,33.2,13169,-164.925844192505,-132
112.8,31.2,13170,-179.964292526245,-113
112.8,29.2,13171,-189.809926986694,-208
112.8,27.2,13172,-189.757011413574,-316
112.8,25.2,13173,-201.487260818481,20
114.8,35.2,13258,-165.873635292053,-153
114.8,33.2,13259,-169.918364524841,-91
114.8,31.2,13260,-181.909156799316,-197
114.8,29.2,13261,-189.231510162354,-155
114.8,27.2,13262,-203.070177078247,-66
114.8,25.2,13263,-210.713291168213,48
116.8,37.2,13347,-162.869562149048,-108
116.8,35.2,13348,-164.031677246094,-181
116.8,33.2,13349,-176.750353813171,-163
116.8,31.2,13350,-177.319343566895,-192
116.8,29.2,13351,-196.369342803955,-240
116.8,27.2,13352,-201.897718429565,-81
116.8,25.2,13353,-195.840394973755,-29
118.8,39.2,13436,-136.787771224976,-204
118.8,37.2,13437,-151.541229248047,-183
118.8,35.2,13438,-150.175978660583,-241
118.8,33.2,13439,-171.343583106995,-170
118.8,31.2,13440,-181.907363891602,-167
118.8,29.2,13441,-167.68355178833,-219
118.8,27.2,13442,-197.850093841553,-73
118.8,25.2,13443,-215.68602180481,62
120.8,37.2,13527,-136.470802307129,-228
120.8,31.2,13530,-178.012552261353,-195
120.8,29.2,13531,-173.38285446167,-197
122.8,41.2,13615,-120.253333091736,-213
124.8,45.2,13703,-87.2263646125793,-104
124.8,43.2,13704,-88.6991562843323,-195
124.8,41.2,13705,-78.6014060974121,-363
126.8,47.2,13792,-59.4935624599457,-150
126.8,45.2,13793,-74.1159374713898,-183
126.8,43.2,13794,-73.4738020896912,-216
126.8,41.2,13795,-61.826114654541,-294
126.8,39.2,13796,-100.23428106308,-456
126.8,37.2,13797,-145.393283843994,-290
126.8,35.2,13798,-159.040510177612,-201
128.8,49.2,13881,-36.819333255291,-210
128.8,47.2,13882,-38.4552499055862,-153
128.8,45.2,13883,-66.9175832271576,-166
128.8,43.2,13884,-68.8871562480927,-163
128.8,37.2,13887,-107.674583435059,-339
128.8,35.2,13888,-160.746635437012,-108
130.8,47.2,13972,-67.2782607078552,-95
130.8,45.2,13973,-74.4420206546783,-113
130.8,43.2,13974,-56.7670104503632,-206
130.8,33.2,13979,-158.391937255859,-178
132.8,47.2,14062,-64.4949893951416,-125
132.8,45.2,14063,-81.156031370163,-140
132.8,35.2,14068,-153.342802047729,-286
132.8,33.2,14069,-168.200177192688,-91
132.8,-12.8,14092,-278.155958175659,49
134.8,35.2,14158,-144.081197738647,-168
134.8,-14.8,14183,-277.209989547729,-90
136.8,37.2,14247,-150.702145576477,-479
136.8,35.2,14248,-177.73131275177,10
136.8,-16.8,14274,-266.303073883057,138
138.8,37.2,14337,-148.463728904724,-199
138.8,35.2,14338,-135.206396102905,-325
138.8,-34.8,14373,-157.486302375794,91
140.8,39.2,14426,-114.831728935242,-259
140.8,37.2,14427,-129.153687477112,-218
140.8,-36.8,14464,-151.275583267212,15
142.8,-14.8,14543,-258.710802078247,18
142.8,-16.8,14544,-267.881374359131,-25
142.8,-34.8,14553,-173.199323654175,-23
142.8,-36.8,14554,-152.54531288147,41
144.8,-14.8,14633,-250.248874664307,304
144.8,-16.8,14634,-240.430135726929,-375
144.8,-36.8,14644,-154.394499778748,-17
146.8,-34.8,14733,-174.541969299316,-60
146.8,-36.8,14734,-117.326760292053,44
148.8,-34.8,14823,-144.228760719299,-33
148.8,-36.8,14824,-126.924551963806,-101
150.8,-22.8,14907,-225.08101272583,-6
150.8,-24.8,14908,-201.087219238281,-95
150.8,-26.8,14909,-199.259853363037,-61
150.8,-28.8,14910,-193.141353607178,-76
150.8,-30.8,14911,-173.878385543823,-84
150.8,-32.8,14912,-166.145646095276,-54
150.8,-34.8,14913,-170.899545669556,-445
152.8,-26.8,14999,-190.478813171387,-245
152.8,-28.8,15000,-186.005771636963,-125
152.8,-30.8,15001,-185.893604278565,-204
