"Longitude","Latitude","Grid","anomaly_temp","anomaly_prec"
-5.2,35.2,7858,-182.546521186829,221
-5.2,33.2,7859,-142.43538570404,-195
-5.2,31.2,7860,-210.40238571167,26
-5.2,29.2,7861,-264.364677429199,11
-5.2,21.2,7865,-303.081823348999,-9
-5.2,19.2,7866,-301.539375305176,-11
-5.2,17.2,7867,-298.374698638916,-7
-5.2,15.2,7868,-282.052541732788,-56
-5.2,13.2,7869,-281.743593215942,-116
-5.2,11.2,7870,-272.199468612671,-84
-5.2,9.2,7871,-266.534698486328,-83
-5.2,7.2,7872,-266.709457397461,-2
-5.2,5.2,7873,-267.833686828613,-156
-3.2,43.2,7944,-142.636219024658,129
-3.2,41.2,7945,-120.997896194458,46
-3.2,39.2,7946,-173.171385765076,62
-3.2,37.2,7947,-152.6930103302,65
-3.2,33.2,7949,-170.219082832336,2
-3.2,31.2,7950,-226.721843719482,24
-3.2,21.2,7955,-302.579166412354,-8
-3.2,19.2,7956,-300.421291351318,-15
-3.2,17.2,7957,-293.116353988648,-57
-3.2,15.2,7958,-286.691144943237,-147
-3.2,13.2,7959,-290.865770339966,-119
-3.2,11.2,7960,-284.251541137695,-143
-3.2,9.2,7961,-269.204259872437,-145
-3.2,7.2,7962,-266.589593887329,-68
-3.2,5.2,7963,-264.646646499634,-264
-1.2,49.2,8031,-132.767853736877,1
-1.2,43.2,8034,-147.806812286377,76
-1.2,41.2,8035,-139.103052139282,16
-1.2,39.2,8036,-165.949833869934,36
-1.2,35.2,8038,-193.251708984375,55
-1.2,33.2,8039,-188.50156211853,29
-1.2,31.2,8040,-232.142719268799,-24
-1.2,29.2,8041,-263.004240036011,-19
-1.2,21.2,8045,-303.608863830566,-10
-1.2,19.2,8046,-301.203176498413,-31
-1.2,17.2,8047,-299.558624267578,-98
-1.2,15.2,8048,-303.138271331787,-187
-1.2,13.2,8049,-285.770416259766,-192
-1.2,11.2,8050,-281.158540725708,-103
-1.2,9.2,8051,-287.648780822754,-78
-1.2,7.2,8052,-267.551750183106,-57
-1.2,5.2,8053,-260.511812210083,113
0.8,49.2,8121,-124.570520401001,14
0.8,45.2,8123,-145.511052131653,64
0.8,41.2,8125,-166.180125236511,42
0.8,35.2,8128,-182.639905929565,115
0.8,33.2,8129,-184.037260055542,3
0.8,31.2,8130,-235.629884719849,-12
0.8,29.2,8131,-261.496301651001,-1
0.8,23.2,8134,-300.910343170166,-10
0.8,21.2,8135,-301.154718399048,-16
0.8,19.2,8136,-301.923749923706,-42
0.8,17.2,8137,-302.404937744141,-119
0.8,15.2,8138,-293.829927444458,-225
0.8,13.2,8139,-290.317687988281,-220
0.8,11.2,8140,-287.420530319214,-161
0.8,9.2,8141,-273.095697402954,-130
0.8,7.2,8142,-238.302614212036,-47
2.8,49.2,8211,-130.7579164505,-42
2.8,47.2,8212,-134.498447418213,-33
2.8,45.2,8213,-106.680145740509,67
2.8,43.2,8214,-170.682229042053,-17
2.8,35.2,8218,-177.491958618164,51
2.8,33.2,8219,-205.515501022339,-1
2.8,31.2,8220,-240.209594726562,-8
2.8,29.2,8221,-247.239562988281,-9
2.8,25.2,8223,-285.891551971435,-2
2.8,23.2,8224,-283.566457748413,-10
2.8,21.2,8225,-285.302968978882,-25
2.8,19.2,8226,-287.992280960083,-69
2.8,17.2,8227,-299.797218322754,-149
2.8,15.2,8228,-298.382125854492,-199
2.8,13.2,8229,-291.92022895813,-247
2.8,11.2,8230,-283.087228775024,-207
2.8,9.2,8231,-268.428781509399,-161
2.8,7.2,8232,-269.856895446777,32
4.8,49.2,8301,-128.789916992188,-71
4.8,47.2,8302,-125.832864761353,-40
4.8,45.2,8303,-142.462510108948,3
4.8,35.2,8308,-195.941009521484,20
4.8,33.2,8309,-225.343978881836,4
4.8,31.2,8310,-251.00493812561,-3
4.8,25.2,8313,-257.278270721435,-4
4.8,23.2,8314,-260.362354278565,-6
4.8,21.2,8315,-279.302740097046,-22
4.8,19.2,8316,-292.297229766846,-84
4.8,17.2,8317,-298.890739440918,-170
4.8,15.2,8318,-295.001291275024,-169
4.8,13.2,8319,-289.443906784058,-311
4.8,11.2,8320,-275.643156051636,-205
4.8,9.2,8321,-277.905813217163,-188
4.8,7.2,8322,-261.313667297363,-60
6.8,49.2,8391,-126.454010009766,50
6.8,47.2,8392,-110.42258310318,-136
6.8,45.2,8393,-61.5306458473206,-240
6.8,35.2,8398,-155.726354598999,4
6.8,33.2,8399,-240.225843429565,4
6.8,31.2,8400,-249.096115112305,3
6.8,29.2,8401,-256.260457992554,0
6.8,25.2,8403,-250.916374206543,2
6.8,23.2,8404,-245.737270355225,-3
6.8,21.2,8405,-278.120561599731,-12
6.8,19.2,8406,-291.968469619751,-37
6.8,17.2,8407,-291.94926071167,-130
6.8,15.2,8408,-283.940864562988,-163
6.8,13.2,8409,-274.504135131836,-227
6.8,11.2,8410,-261.364957809448,-250
6.8,9.2,8411,-274.597749710083,-113
6.8,7.2,8412,-273.01796913147,-135
6.8,5.2,8413,-265.604249954224,115
8.8,49.2,8481,-133.958582878113,20
8.8,47.2,8482,-124.863270759583,-78
8.8,45.2,8483,-159.969541549683,-226
8.8,39.2,8486,-175.695688247681,120
8.8,35.2,8488,-189.730823516846,36
8.8,33.2,8489,-236.826822280884,18
8.8,31.2,8490,-240.183218002319,6
8.8,29.2,8491,-250.117603302002,-1
8.8,25.2,8493,-236.915739059448,3
8.8,23.2,8494,-261.436874389648,3
8.8,21.2,8495,-275.4055519104,-5
8.8,19.2,8496,-243.654134750366,-33
8.8,17.2,8497,-274.946594238281,-88
8.8,15.2,8498,-279.552030563354,-260
8.8,13.2,8499,-274.738718032837,-184
8.8,11.2,8500,-259.600208282471,-159
8.8,9.2,8501,-226.395042419434,-102
8.8,7.2,8502,-271.018634796143,-25
8.8,5.2,8503,-257.448249816894,-112
8.8,-0.8,8506,-256.098621368408,-173
10.8,45.2,8573,-165.125968933105,-133
10.8,43.2,8574,-173.158093452454,-5
10.8,35.2,8578,-213.064134597778,45
10.8,33.2,8579,-224.113948822021,25
10.8,31.2,8580,-210.380270004272,9
10.8,29.2,8581,-226.944896697998,-3
10.8,25.2,8583,-259.154239654541,7
10.8,21.2,8585,-280.535625457764,-1
10.8,19.2,8586,-284.096593856812,-16
10.8,17.2,8587,-282.219301223755,-59
10.8,15.2,8588,-275.384365081787,-136
10.8,13.2,8589,-272.459625244141,-209
10.8,11.2,8590,-254.649145126343,-266
10.8,9.2,8591,-274.593479156494,32
10.8,7.2,8592,-260.650978088379,61
10.8,5.2,8593,-231.643447875977,39
10.8,3.2,8594,-245.626323699951,-69
10.8,1.2,8595,-223.615228652954,-351
10.8,-0.8,8596,-254.567573547363,-386
10.8,-2.8,8597,-256.212959289551,-306
12.8,47.2,8662,-78.3198854923248,-125
12.8,43.2,8664,-158.953666687012,100
12.8,31.2,8670,-220.485864639282,13
12.8,19.2,8676,-279.642114639282,-15
12.8,17.2,8677,-279.58988571167,-41
12.8,15.2,8678,-277.475936889648,-84
12.8,13.2,8679,-270.51895904541,-199
12.8,11.2,8680,-255.934833526611,-247
12.8,9.2,8681,-281.222198486328,-46
12.8,7.2,8682,-230.626750946045,-27
12.8,5.2,8683,-246.124322891235,73
12.8,3.2,8684,-239.387073516846,-63
12.8,1.2,8685,-241.074594497681,-297
12.8,-0.8,8686,-248.36595916748,-362
12.8,-2.8,8687,-229.10279083252,-426
12.8,-4.8,8688,-246.422697067261,-241
12.8,-6.8,8689,-262.281089782715,-263
12.8,-14.8,8693,-230.527271270752,-171
12.8,-16.8,8694,-209.133541107178,-19
12.8,-18.8,8695,-192.994739532471,6
14.8,47.2,8752,-92.1130313873291,-165
14.8,45.2,8753,-131.815450668335,138
14.8,41.2,8755,-173.320073127747,75
14.8,37.2,8757,-177.382603645325,73
14.8,17.2,8767,-283.957624435425,-61
14.8,15.2,8768,-286.154790878296,-168
14.8,13.2,8769,-279.890092849731,-199
14.8,11.2,8770,-280.179510116577,-229
14.8,9.2,8771,-275.862239837646,-137
14.8,7.2,8772,-236.17195892334,-169
14.8,5.2,8773,-237.832717895508,11
14.8,3.2,8774,-248.89185333252,-20
14.8,1.2,8775,-245.1374168396,-143
14.8,-0.8,8776,-249.124635696411,-397
14.8,-2.8,8777,-241.753894805908,-389
14.8,-4.8,8778,-238.784927368164,-187
14.8,-6.8,8779,-239.213333129883,-184
14.8,-8.8,8780,-232.881708145142,-384
14.8,-10.8,8781,-219.044353485107,-473
14.8,-12.8,8782,-202.018688201904,-482
14.8,-14.8,8783,-210.320728302002,-139
14.8,-16.8,8784,-235.615303039551,-41
14.8,-18.8,8785,-234.211395263672,-2
14.8,-20.8,8786,-227.970989227295,6
14.8,-22.8,8787,-181.293802261353,11
16.8,49.2,8841,-122.981583595276,-110
16.8,47.2,8842,-141.225166320801,-1
16.8,45.2,8843,-151.651458740234,17
16.8,39.2,8846,-162.668208122253,89
16.8,29.2,8851,-215.01397895813,-2
16.8,25.2,8853,-247.465646743774,3
16.8,17.2,8857,-295.774854660034,-66
16.8,13.2,8859,-297.33876991272,-221
16.8,11.2,8860,-283.501634597778,-306
16.8,9.2,8861,-279.489166259766,-209
16.8,7.2,8862,-266.086145401001,-202
16.8,5.2,8863,-245.206655502319,-81
16.8,3.2,8864,-247.067613601685,-204
16.8,1.2,8865,-256.965644836426,-295
16.8,-0.8,8866,-264.787509918213,-108
16.8,-2.8,8867,-258.565467834473,-125
16.8,-4.8,8868,-250.431791305542,-187
16.8,-6.8,8869,-243.195384979248,-1
16.8,-8.8,8870,-238.423551559448,-139
16.8,-10.8,8871,-216.372312545776,-234
16.8,-12.8,8872,-199.749645233154,-154
16.8,-14.8,8873,-217.638822555542,-14
16.8,-16.8,8874,-240.305635452271,50
16.8,-18.8,8875,-241.32500076294,15
16.8,-20.8,8876,-205.941896438599,17
16.8,-22.8,8877,-201.810134887695,33
16.8,-24.8,8878,-182.398488998413,35
16.8,-26.8,8879,-170.376677513123,24
16.8,-28.8,8880,-161.770843505859,0
18.8,49.2,8931,-122.732051849365,-108
18.8,47.2,8932,-154.17126083374,-40
18.8,45.2,8933,-154.86572933197,-61
18.8,43.2,8934,-91.9006352424622,29
18.8,29.2,8941,-220.772113800049,-12
18.8,27.2,8942,-228.863353729248,0
18.8,25.2,8943,-241.718978881836,0
18.8,13.2,8949,-294.378969192505,-188
18.8,11.2,8950,-279.021291732788,-359
18.8,9.2,8951,-276.606416702271,-273
18.8,7.2,8952,-252.455781936646,-273
18.8,5.2,8953,-262.639198303223,-133
18.8,3.2,8954,-258.27240562439,-282
18.8,1.2,8955,-263.820489883423,-185
18.8,-0.8,8956,-259.965854644775,-161
18.8,-2.8,8957,-259.832040786743,-233
18.8,-4.8,8958,-259.140769958496,-280
18.8,-6.8,8959,-228.231073379517,-112
18.8,-8.8,8960,-225.365802764893,-25
18.8,-10.8,8961,-221.113636016846,-146
18.8,-12.8,8962,-214.507144927979,-140
18.8,-14.8,8963,-221.117666244507,-1
18.8,-16.8,8964,-235.009302139282,31
18.8,-18.8,8965,-235.688291549683,7
18.8,-20.8,8966,-216.193771362305,-11
18.8,-22.8,8967,-209.362937927246,-1
18.8,-24.8,8968,-215.941854476929,9
18.8,-26.8,8969,-218.92356300354,20
18.8,-28.8,8970,-220.880104064941,15
18.8,-30.8,8971,-184.573863983154,35
18.8,-32.8,8972,-171.063718795776,-28
20.8,47.2,9022,-150.339416503906,-48
20.8,45.2,9023,-156.611281394958,-40
20.8,43.2,9024,-115.637916564941,-76
20.8,41.2,9025,-136.255208015442,-6
20.8,39.2,9026,-175.273177146912,-52
20.8,31.2,9030,-218.953311920166,25
20.8,29.2,9031,-236.139427185059,-19
20.8,27.2,9032,-238.645729064941,-1
20.8,25.2,9033,-244.180509567261,0
20.8,13.2,9039,-290.123208999634,-284
20.8,11.2,9040,-277.581365585327,-355
20.8,9.2,9041,-275.943500518799,-409
20.8,7.2,9042,-258.996488571167,-338
20.8,5.2,9043,-255.964406967163,-238
20.8,3.2,9044,-259.264198303223,-59
20.8,1.2,9045,-257.929386138916,-16
20.8,-0.8,9046,-257.813520431519,14
20.8,-2.8,9047,-253.247770309448,-156
20.8,-4.8,9048,-254.38963508606,-217
20.8,-6.8,9049,-253.312280654907,-225
20.8,-8.8,9050,-237.79197883606,-56
20.8,-10.8,9051,-223.527584075928,-113
20.8,-12.8,9052,-218.143405914307,-64
20.8,-14.8,9053,-219.80620765686,-38
20.8,-16.8,9054,-227.385520935059,-14
20.8,-18.8,9055,-232.307874679565,-30
20.8,-20.8,9056,-229.550386428833,-55
20.8,-22.8,9057,-214.302843093872,-24
20.8,-26.8,9059,-212.572780609131,36
20.8,-28.8,9060,-209.493532180786,24
20.8,-30.8,9061,-187.279375076294,22
20.8,-32.8,9062,-146.979552268982,44
22.8,47.2,9112,-140.370520591736,-30
22.8,45.2,9113,-95.4277396202087,-77
22.8,43.2,9114,-106.020885467529,27
22.8,41.2,9115,-164.072927474976,-1
22.8,39.2,9116,-195.667002677918,13
22.8,37.2,9117,-162.566097259522,71
22.8,31.2,9120,-219.444292068481,12
22.8,27.2,9122,-245.368312835693,6
22.8,25.2,9123,-250.881364822388,2
22.8,13.2,9129,-254.40069770813,-286
22.8,11.2,9130,-268.546333312988,-257
22.8,9.2,9131,-264.870134353638,-317
22.8,7.2,9132,-257.471843719482,-306
22.8,5.2,9133,-257.402374267578,-288
22.8,3.2,9134,-257.363925933838,-58
22.8,1.2,9135,-256.902177810669,-73
22.8,-0.8,9136,-254.900552749634,42
22.8,-2.8,9137,-251.144979476929,-158
22.8,-4.8,9138,-256.606958389282,-244
22.8,-6.8,9139,-239.861885070801,-163
22.8,-8.8,9140,-234.65460395813,-45
22.8,-10.8,9141,-233.023813247681,-76
22.8,-12.8,9142,-211.882186889648,-45
22.8,-14.8,9143,-235.902082443237,-34
22.8,-16.8,9144,-235.263084411621,21
22.8,-18.8,9145,-235.655948638916,-12
22.8,-20.8,9146,-232.316959381104,-90
22.8,-22.8,9147,-222.586729049683,-50
22.8,-24.8,9148,-214.024604797363,-9
22.8,-26.8,9149,-207.372938156128,35
22.8,-28.8,9150,-199.475740432739,31
22.8,-30.8,9151,-173.988750457764,13
22.8,-32.8,9152,-175.237947463989,12
24.8,45.2,9203,-124.412989616394,-75
24.8,43.2,9204,-150.88346862793,5
24.8,41.2,9205,-139.100583076477,-3
24.8,35.2,9208,-157.613333702087,89
24.8,31.2,9210,-213.327219009399,22
24.8,29.2,9211,-240.599792480469,35
24.8,27.2,9212,-241.654666900635,15
24.8,13.2,9219,-241.982833862305,-283
24.8,11.2,9220,-277.02677154541,-222
24.8,9.2,9221,-260.158208847046,-211
24.8,7.2,9222,-254.129083633423,-237
24.8,5.2,9223,-254.195062637329,-201
24.8,3.2,9224,-253.318687438965,-236
24.8,1.2,9225,-260.535667419434,-162
24.8,-0.8,9226,-256.190895080566,-111
24.8,-2.8,9227,-259.818979263306,-257
24.8,-4.8,9228,-257.123811721802,-192
24.8,-6.8,9229,-249.083936691284,-92
24.8,-8.8,9230,-232.472457885742,-169
24.8,-10.8,9231,-226.360353469849,-70
24.8,-18.8,9235,-235.059394836426,30
24.8,-20.8,9236,-230.079500198364,-48
24.8,-22.8,9237,-218.64128112793,-77
24.8,-24.8,9238,-206.789155960083,-123
24.8,-26.8,9239,-193.659301757812,-9
24.8,-28.8,9240,-194.892406463623,16
24.8,-30.8,9241,-161.8445520401,11
24.8,-32.8,9242,-185.02903175354,30
26.8,43.2,9294,-148.77470779419,-33
26.8,41.2,9295,-165.147583007812,-9
26.8,39.2,9296,-192.532526016235,19
26.8,31.2,9300,-206.442531585693,28
26.8,29.2,9301,-233.436906814575,34
26.8,27.2,9302,-235.234302520752,7
26.8,13.2,9309,-274.204437255859,-172
26.8,11.2,9310,-280.328813552856,-150
26.8,7.2,9312,-264.816144943237,-240
26.8,5.2,9313,-256.101072311401,-187
26.8,3.2,9314,-252.675447463989,-297
26.8,1.2,9315,-257.653469085693,-223
26.8,-0.8,9316,-250.194198608398,-98
26.8,-2.8,9317,-241.950229644775,-234
26.8,-4.8,9318,-261.513198852539,-141
26.8,-6.8,9319,-252.018342971802,27
26.8,-8.8,9320,-247.946718215942,77
26.8,-10.8,9321,-219.221250534058,10
26.8,-20.8,9326,-218.082218170166,-27
26.8,-22.8,9327,-205.443635940552,-81
26.8,-24.8,9328,-216.693510055542,21
26.8,-26.8,9329,-180.925479888916,-52
26.8,-28.8,9330,-172.125437736511,-7
26.8,-30.8,9331,-164.62871837616,1
26.8,-32.8,9332,-176.915073394775,3
28.8,45.2,9383,-154.140239715576,-5
28.8,41.2,9385,-164.33137512207,-23
28.8,39.2,9386,-134.177207946777,-7
28.8,37.2,9387,-171.590823173523,57
28.8,29.2,9391,-220.414125442505,8
28.8,13.2,9399,-273.059532165527,-146
28.8,11.2,9400,-278.922988891602,-191
28.8,7.2,9402,-274.814437866211,-208
28.8,5.2,9403,-255.94197845459,-122
28.8,3.2,9404,-255.268844604492,-75
28.8,1.2,9405,-249.181343078613,-23
28.8,-0.8,9406,-190.598176956177,-71
28.8,-2.8,9407,-187.352573394775,-148
28.8,-4.8,9408,-227.136333465576,-80
28.8,-6.8,9409,-229.553520202637,-68
28.8,-8.8,9410,-241.63906288147,-24
28.8,-10.8,9411,-223.730667114258,1
28.8,-12.8,9412,-213.007165908814,-4
28.8,-14.8,9413,-225.738344192505,45
28.8,-16.8,9414,-262.956104278565,10
28.8,-20.8,9416,-209.437313079834,-37
28.8,-22.8,9417,-220.816781997681,-51
28.8,-24.8,9418,-202.866333007812,-46
28.8,-26.8,9419,-170.480937957764,-41
28.8,-28.8,9420,-88.4811668395996,19
28.8,-30.8,9421,-162.720552444458,-9
30.8,39.2,9476,-131.467749595642,36
30.8,37.2,9477,-189.000406265259,30
30.8,31.2,9480,-215.071968078613,25
30.8,29.2,9481,-229.515520095825,1
30.8,15.2,9488,-280.579969406128,-95
30.8,13.2,9489,-282.240032196045,-154
30.8,11.2,9490,-267.467521667481,-184
30.8,7.2,9492,-275.656114578247,8
30.8,5.2,9493,-272.336624145508,-44
30.8,3.2,9494,-237.413084030151,-34
30.8,1.2,9495,-245.222562789917,20
30.8,-0.8,9496,-208.487354278565,-134
30.8,-2.8,9497,-209.10279083252,-3
30.8,-4.8,9498,-227.002666473389,5
30.8,-6.8,9499,-258.062927246094,-76
30.8,-8.8,9500,-226.618396759033,-143
30.8,-16.8,9504,-212.046291351318,88
30.8,-18.8,9505,-197.923583984375,44
30.8,-20.8,9506,-221.970426559448,1
30.8,-22.8,9507,-223.66077041626,-43
30.8,-24.8,9508,-175.478979110718,-61
30.8,-26.8,9509,-175.20629119873,-44
30.8,-28.8,9510,-188.533906936646,7
32.8,49.2,9561,-135.6366147995,-75
32.8,41.2,9565,-147.8553647995,48
32.8,39.2,9566,-138.537750244141,21
32.8,37.2,9567,-140.146843910217,120
32.8,27.2,9572,-232.502780914307,1
32.8,25.2,9573,-264.006624221802,0
32.8,15.2,9578,-293.936979293823,-131
32.8,13.2,9579,-288.136697769165,-162
32.8,11.2,9580,-275.916572570801,-190
32.8,7.2,9582,-285.080146789551,-185
32.8,5.2,9583,-281.296281814575,33
32.8,3.2,9584,-250.564823150635,-28
32.8,1.2,9585,-234.103260040283,67
32.8,-0.8,9586,-223.001155853271,76
32.8,-2.8,9587,-231.215375900269,-79
32.8,-4.8,9588,-242.720134735107,28
32.8,-6.8,9589,-244.916488647461,-19
32.8,-16.8,9594,-242.21611404419,75
32.8,-18.8,9595,-171.026406288147,-321
32.8,-20.8,9596,-237.175750732422,-52
32.8,-24.8,9598,-236.848499298096,-27
32.8,-26.8,9599,-221.903781890869,-60
34.8,47.2,9652,-143.788520812988,-26
34.8,45.2,9653,-150.896353721619,-23
34.8,37.2,9657,-149.217719078064,83
34.8,31.2,9660,-216.574760437012,53
34.8,25.2,9663,-268.935914993286,2
34.8,11.2,9670,-275.980041503906,-300
34.8,9.2,9671,-220.983959197998,-241
34.8,7.2,9672,-260.212842941284,-122
34.8,5.2,9673,-272.14165687561,250
34.8,3.2,9674,-264.227489471435,73
34.8,1.2,9675,-184.499530792236,11
34.8,-0.8,9676,-200.556552886963,-19
34.8,-2.8,9677,-209.607322692871,-58
34.8,-4.8,9678,-217.679697036743,12
34.8,-6.8,9679,-233.953979492188,37
34.8,-18.8,9685,-252.505832672119,57
34.8,-24.8,9688,-234.521169662476,-40
36.8,41.2,9745,-171.880864143372,-25
36.8,39.2,9746,-106.847572803497,13
36.8,37.2,9747,-180.69856262207,64
36.8,35.2,9748,-203.438884735107,70
36.8,33.2,9749,-198.07043838501,14
36.8,31.2,9750,-208.299959182739,22
36.8,29.2,9751,-216.817354202271,1
36.8,27.2,9752,-211.30595779419,-9
36.8,21.2,9755,-257.345167160034,-13
36.8,19.2,9756,-257.977041244507,-109
36.8,11.2,9760,-184.30982208252,-155
36.8,9.2,9761,-194.894832611084,40
36.8,7.2,9762,-210.893114089966,111
36.8,5.2,9763,-233.110229492188,119
36.8,3.2,9764,-276.547344207764,-12
36.8,1.2,9765,-191.462781906128,132
36.8,-0.8,9766,-147.069978713989,-45
36.8,-2.8,9767,-212.373167037964,62
36.8,-4.8,9768,-226.212562561035,107
36.8,-6.8,9769,-230.791072845459,68
36.8,-8.8,9770,-238.685905456543,232
36.8,-10.8,9771,-238.401844024658,113
36.8,-12.8,9772,-259.240968704224,126
36.8,-14.8,9773,-253.05703163147,170
38.8,37.2,9837,-201.734281539917,9
38.8,35.2,9838,-210.545782089233,3
38.8,33.2,9839,-207.223896026611,2
38.8,31.2,9840,-224.245239257812,-11
38.8,29.2,9841,-240.534469604492,-5
38.8,27.2,9842,-240.242708206177,-15
38.8,25.2,9843,-277.305406570435,-9
38.8,15.2,9848,-184.103000640869,-283
38.8,13.2,9849,-246.94847869873,-184
38.8,11.2,9850,-195.410625457764,-344
38.8,9.2,9851,-156.49773979187,-252
38.8,7.2,9852,-168.039593696594,-42
38.8,5.2,9853,-226.183822631836,88
38.8,3.2,9854,-259.451614379883,-152
38.8,1.2,9855,-268.879011154175,4
38.8,-0.8,9856,-251.898614883423,-122
38.8,-2.8,9857,-252.903656005859,-57
38.8,-4.8,9858,-235.001552581787,-210
38.8,-6.8,9859,-262.492301940918,64
38.8,-8.8,9860,-256.431438446045,-156
38.8,-10.8,9861,-257.582208633423,177
38.8,-12.8,9862,-256.565259933472,113
40.8,43.2,9924,-124.322072982788,417
40.8,37.2,9927,-203.942167282104,44
40.8,35.2,9928,-227.770072937012,19
40.8,33.2,9929,-218.394290924072,10
40.8,31.2,9930,-232.777666091919,-8
40.8,29.2,9931,-243.863061904907,-9
40.8,27.2,9932,-241.829313278198,-24
40.8,25.2,9933,-258.217750549316,-24
40.8,23.2,9934,-275.559000015259,-22
40.8,11.2,9940,-268.436437606812,-229
40.8,9.2,9941,-234.483406066895,-390
40.8,7.2,9942,-195.8977394104,-112
40.8,5.2,9943,-227.039405822754,-2
40.8,3.2,9944,-265.713634490967,-10
40.8,1.2,9945,-283.422500610352,-13
40.8,-0.8,9946,-274.543437957764,11
42.8,45.2,10013,-139.594177246094,22
42.8,41.2,10015,-76.0155832767487,63
42.8,39.2,10016,-118.013249874115,-48
42.8,37.2,10017,-200.530717849731,2
42.8,35.2,10018,-234.888584136963,49
42.8,33.2,10019,-243.735479354858,8
42.8,31.2,10020,-250.883541107178,-1
42.8,29.2,10021,-248.053396224976,-19
42.8,27.2,10022,-249.775760650635,-52
42.8,25.2,10023,-264.318239212036,-43
42.8,23.2,10024,-270.601165771484,-38
42.8,17.2,10027,-304.055271148682,-30
42.8,15.2,10028,-292.348884582519,-28
42.8,11.2,10030,-265.114635467529,-130
42.8,9.2,10031,-202.621280670166,-252
42.8,7.2,10032,-260.141176223755,95
42.8,5.2,10033,-270.894792556763,-19
42.8,3.2,10034,-287.301094055176,-48
42.8,1.2,10035,-274.552978515625,-81
44.8,41.2,10105,-148.74901008606,-5
44.8,39.2,10106,-160.480645179749,-11
44.8,37.2,10107,-99.8327813148499,22
44.8,35.2,10108,-234.194177627564,14
44.8,33.2,10109,-253.931198120117,-1
44.8,31.2,10110,-261.599292755127,-1
44.8,29.2,10111,-260.359312057495,-18
44.8,27.2,10112,-264.826343536377,-70
44.8,25.2,10113,-266.629947662354,-70
44.8,23.2,10114,-268.890687942505,-29
44.8,21.2,10115,-274.905834197998,0
44.8,19.2,10116,-265.824760437012,-22
44.8,17.2,10117,-244.105863571167,-35
44.8,15.2,10118,-177.823770523071,-65
44.8,13.2,10119,-270.140344619751,-107
44.8,9.2,10121,-239.285926818848,-57
44.8,7.2,10122,-250.350885391235,-11
44.8,5.2,10123,-282.683448791504,-12
44.8,3.2,10124,-274.493364334106,-107
44.8,-16.8,10134,-261.31965637207,120
44.8,-18.8,10135,-255.516458511353,24
44.8,-20.8,10136,-258.856479644775,33
44.8,-22.8,10137,-239.786937713623,29
44.8,-24.8,10138,-250.42960357666,3
46.8,49.2,10191,-128.082603931427,-21
46.8,47.2,10192,-136.641593933105,-7
46.8,45.2,10193,-144.937406539917,-22
46.8,43.2,10194,-152.794625282288,17
46.8,39.2,10196,-168.340635299683,62
46.8,37.2,10197,-126.509958267212,-54
46.8,35.2,10198,-131.205666542053,-20
46.8,33.2,10199,-190.077228546143,12
46.8,31.2,10200,-264.836250305176,0
46.8,29.2,10201,-267.525520324707,4
46.8,27.2,10202,-270.309833526611,-18
46.8,25.2,10203,-266.804738998413,-38
46.8,23.2,10204,-276.440927505493,-10
46.8,21.2,10205,-282.760009765625,11
46.8,19.2,10206,-273.431707382202,6
46.8,17.2,10207,-251.653553009033,5
46.8,15.2,10208,-234.034072875977,5
46.8,9.2,10211,-250.65728187561,2
46.8,7.2,10212,-263.284084320068,6
46.8,5.2,10213,-276.036687850952,24
46.8,-16.8,10224,-276.302749633789,93
46.8,-18.8,10225,-210.108625411987,226
46.8,-20.8,10226,-184.781301498413,222
46.8,-22.8,10227,-224.576093673706,191
46.8,-24.8,10228,-209.466384887695,95
48.8,49.2,10281,-122.432989597321,-7
48.8,47.2,10282,-134.613260269165,0
48.8,39.2,10286,-170.188374519348,3
48.8,37.2,10287,-137.780812263489,-63
48.8,35.2,10288,-149.123562812805,-65
48.8,33.2,10289,-169.477520942688,-64
48.8,31.2,10290,-273.568416595459,3
48.8,27.2,10292,-274.042833328247,5
48.8,25.2,10293,-277.314489364624,-3
48.8,23.2,10294,-287.732187271118,-2
48.8,21.2,10295,-290.097333908081,0
48.8,19.2,10296,-278.856052398682,4
48.8,17.2,10297,-246.757478713989,-3
48.8,15.2,10298,-214.148698806763,-16
48.8,-14.8,10313,-203.682083129883,375
48.8,-16.8,10314,-200.397510528565,359
48.8,-18.8,10315,-236.294979095459,615
50.8,53.2,10369,-107.087156295776,-67
50.8,49.2,10371,-121.370510578156,-23
50.8,47.2,10372,-133.981573104858,-6
50.8,35.2,10378,-179.986728668213,20
50.8,33.2,10379,-138.203603744507,-6
50.8,31.2,10380,-162.152832984924,-30
50.8,29.2,10381,-270.954633712769,50
50.8,23.2,10384,-292.170030593872,2
50.8,21.2,10385,-290.435573577881,4
50.8,19.2,10386,-280.367197036743,4
50.8,17.2,10387,-236.779323577881,-31
50.8,15.2,10388,-234.212261199951,-24
52.8,51.2,10460,-109.547791481018,-53
52.8,49.2,10461,-121.532374858856,-27
52.8,47.2,10462,-132.781311988831,-12
52.8,45.2,10463,-146.987041473389,-8
52.8,43.2,10464,-154.170478820801,0
52.8,35.2,10468,-203.292375564575,68
52.8,33.2,10469,-185.1366147995,20
52.8,31.2,10470,-164.22109413147,-28
52.8,23.2,10474,-288.177604675293,8
52.8,21.2,10475,-290.193593978882,27
52.8,19.2,10476,-279.526365280151,39
